ACC X (G)_mean,ACC X (G)_std,ACC X (G)_max,ACC X (G)_min,ACC Y (G)_mean,ACC Y (G)_std,ACC Y (G)_max,ACC Y (G)_min,ACC Z (G)_mean,ACC Z (G)_std,ACC Z (G)_max,ACC Z (G)_min,GYRO X (deg/s)_mean,GYRO X (deg/s)_std,GYRO X (deg/s)_max,GYRO X (deg/s)_min,GYRO Y (deg/s)_mean,GYRO Y (deg/s)_std,GYRO Y (deg/s)_max,GYRO Y (deg/s)_min,GYRO Z (deg/s)_mean,GYRO Z (deg/s)_std,GYRO Z (deg/s)_max,GYRO Z (deg/s)_min,Movement,Condition
1.3694323554474277,0.06236035534294657,-0.7952333010185018,0.09057016104419645,0.32239681209267695,0.19362907921471761,0.1664461409373234,0.160356180154709,0.14937225131441687,0.19030536625815436,0.2903304555949917,0.25584044121330957,1.711019816678946,0.3306059100857796,-0.4795253527953381,0.394813760461586,0.8417460450539906,0.5759349081013683,0.8770561985882718,-0.17137393608097687,-1.0470801359131217,-0.303312891666258,-0.47054818125426107,-0.2715081867624644,Pegs diagonally placed,Exo
1.238154523172928,-0.051550465787728234,-0.8266946379251557,-0.059965892504973084,0.044216411785830446,0.215449070676202,0.16200278586657627,0.05731358420903717,0.12813838259835736,0.10856711375021405,0.36859247919441873,0.24349365541484624,1.4720021020839338,0.05548215520567184,-0.4795253527953381,0.1614399940052915,0.7396581474779443,0.5759349081013683,0.8406836253673818,-0.17137393608097687,-1.0470801359131217,-0.303312891666258,-0.6914293908874942,-0.19143483360736716,Pegs diagonally placed,Exo
1.3059887550241405,0.026328811616380676,-0.7923508772060477,-0.20316164417440483,-0.028414529716068383,-0.11007139482891619,0.21478000116410914,0.10033542261948658,0.12506314936820234,0.2259644879519366,0.32789130110556675,0.19425551758162077,1.7188136354697539,0.3499125801174998,-0.44600841371359,0.07766479025429725,0.5558997875518034,0.30457515799976903,0.8406836253673818,-0.14965380873102183,-0.9308878973820836,-0.6743173242967273,-0.6914293908874942,-0.38272119042821745,Pegs diagonally placed,Exo
1.518714425240396,0.2596770437782316,-0.8915389321896238,-0.4417813393516529,0.2513621566166956,-0.1167441745746491,0.16785241306355586,0.18807835142596702,0.22627186179258257,0.20420071388968922,0.5274052887657789,0.18857297120328717,1.8305284079394923,0.5091948320360485,-0.44600841371359,-0.04600336485993249,1.8422079508777625,0.2556414480597545,1.2199943347882949,-0.03863872614885299,-1.26605820343779,-0.7022423954849473,-0.4222884261033605,-0.38272119042821745,Pegs diagonally placed,Exo
1.4780814403629394,0.4011243453146747,-1.1638759282924298,-0.34829220471443584,-0.021713842814516663,0.0496972090351569,0.26499605023518963,0.07406835280688967,0.1839986214116145,0.277048494575641,0.7231124444472915,0.1332593920166891,1.8305284079394923,0.5888359579953228,-0.7163789381159601,0.5902892391517945,1.8422079508777625,0.2556414480597545,0.7107830983611187,0.23889799179241036,-1.543132390227978,-0.7022423954849473,-1.3540730654483508,-0.3159933991721251,Pegs diagonally placed,Exo
1.325473892603211,0.4127084807831183,-1.1179575936170831,0.21501622570375623,-0.32307749090289145,0.012285154390425955,0.2926889854072313,0.1776754405570277,0.24139209962290797,0.45236180243048646,0.4652154944589463,0.1176291262242236,1.8149402382839563,0.8156920492819715,-0.43930475132577257,1.0131544902356266,0.6134403160110202,0.2556414480597545,0.6406366009481688,0.1230564888308512,-1.5453664867381374,-0.6404083342839425,-1.3540730654483508,-0.21145317098419478,Pegs diagonally placed,Exo
1.3357880125380217,0.3419968948302026,-0.836235831690432,0.37085804179732107,-0.13248855911703702,-0.054843015687376234,0.27694381151657804,0.219980291274874,0.24015629153583332,0.3350104906129978,0.5509850036861554,0.09340520413821474,1.7915582498376135,0.8156920492819715,-0.34545713884923235,1.0131544902356266,1.0644834203075648,0.16667104512715208,0.6406366009481688,-0.004851806464803007,-1.5453664867381374,-0.23748953598317388,-0.973563362810157,-0.21812594646201755,Pegs diagonally placed,Exo
1.3653015144320375,0.15037574819283683,-0.8241696878590915,0.019241563470250876,0.040467000002025674,0.006946929557868237,0.21460795430676058,0.13261955092086686,0.19053455065370642,0.2566712806998775,0.5221195793364126,0.13602753399256315,1.7915582498376135,0.4078335787268191,-0.34545713884923235,0.6421500576051575,1.0644834203075648,0.1978106919900213,0.9316145263456865,-0.0627728050741222,-1.2012584217844542,-0.3651469528672628,-0.973563362810157,-0.24259281784706405,Pegs diagonally placed,Exo
1.2990001449805255,0.10208431083386323,-0.9057501015469501,0.021894444856941267,0.09555737297820484,0.053856575492633015,0.11171482189115278,0.06182613986026605,0.13575546534302158,0.18235397759295155,0.26557214131865514,0.13912852106425574,1.5161684940956313,0.18339045050132596,-0.6627514694898725,0.3110385599818138,0.5874542895576532,0.28678109492262377,1.1264658489290011,-0.0627728050741222,-1.2191343971995205,-0.3651469528672628,-0.4204322757034053,-0.24259281784706405,Pegs diagonally placed,Exo
1.329812630861647,0.1694895937102087,-0.8097126763618256,-0.08914758651550288,-0.03782518107249123,0.08401754173659773,0.11844044821034266,0.07246860625593997,0.14103260767014195,0.278316124773774,0.2095357389325449,0.11519636953857733,1.5577367691524195,0.29923195346288517,-0.6337036386666695,0.3110385599818138,0.37585380148342473,0.29345388499159253,1.1264658489290011,0.060309069842141516,-1.2191343971995205,-0.5985207585782213,-0.4204322757034053,-0.0668762643948226,Pegs diagonally placed,Exo
1.3260974459931287,0.21206137446836376,-0.9284970480209225,-0.23354012685668046,-0.02202938938705452,0.09576163420143952,0.10893949848653615,0.06254601992904203,0.19669980021554903,0.1858765371260706,0.15090776173501355,0.08890324907785462,1.5577367691524195,0.29923195346288517,-0.6337036386666695,0.13152027557603183,0.19580775757757998,0.29345388499159253,1.113475796228375,0.06513549022153194,-1.1565691696754559,-0.5985207585782213,-0.33504962518425524,-0.06242774132996327,Pegs diagonally placed,Exo
1.2736174894226397,0.25402976618410616,-0.9695218647436605,-0.017978561440509334,0.029051710505799987,0.039376641361141676,0.0890445730716317,0.05606473532608263,0.14135493939325378,0.15611207988722325,0.11830231438378913,0.06500691096183904,1.4564139324283978,0.4005932067721146,-0.7431926724290036,0.16542928521614864,0.19580775757757998,0.17111956089643834,1.113475796228375,0.1664972377878406,-1.1565691696754559,-0.40902925105212956,-0.1939826300906924,-0.06242774132996327,Pegs diagonally placed,Exo
